thread_id,customer_tweet_id,customer_author_id,created_at,customer_text,xbox_reply_tweet_id,xbox_reply_text,proposed_resolution_mode,proposed_handling_signal,resolution_mode_review_status,intent,intent_semantic_confidence,intent_label_source
2209820,2209835,654268,Fri Nov 10 19:37:57 +0000 2017,@XboxSupport Do I need to have high internet speed to run this console. Or will it affect my internet the same as the original Xbox one,2244503,"@654268 The slow internet may affect download speeds, but you will still be able to  1 ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,connectivity_xbox_live,0.486,semantic_prototype_weak_label
2209820,2244504,654268,Fri Nov 10 23:16:47 +0000 2017,@XboxSupport So would I be better staying with my current Xbox. Or should it affect them the same. Because my family is worried about their internet buffering more due to this being a stronger console,2244507,@654268 We would not be able to speculate. You may want to contact your ISP to see if they have more information regarding this inquiry. ^RM,needs_more_context,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.480,semantic_prototype_weak_label
2244532,2244532,654275,Fri Nov 10 20:06:51 +0000 2017,@115787 @XboxSupport how do  i combine my screenshot? got a png and jxr file when i upload a 4k hdr screenshot picture to onedrive.,2244531,@654275 Hiya! Mind sending us a direct message https://t.co/nPX1yNXCi5 so we can gather more info and further assist?  ^JA,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.289,semantic_prototype_weak_label
2244622,2244617,476257,Fri Nov 10 21:36:19 +0000 2017,@XboxSupport I haven't been playing any other games,2244616,@476257 are unable to recommend reaching out to Activision Support here: https://t.co/upnsPjasnE so they can look into this further for you.  2 ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.503,semantic_prototype_weak_label
2244622,2244620,476257,Fri Nov 10 21:08:44 +0000 2017,@XboxSupport @XboxSupport https://t.co/Edp0ohd70p,2244619,"@476257 Thanks for that! Your network looks good, are you seeing this occur with any other games on Xbox Live?   ^RR",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.469,semantic_prototype_weak_label
2244622,2244622,476257,Fri Nov 10 19:23:33 +0000 2017,After all the updates the servers are still bad matter of fact they're even worse @115754 @ATVIAssist @115765 @XboxSupport @115786,2244621,"@476257 Heya! Would you mind sending a picture of your network stats: Settings&gt;Network&gt;Network Settings&gt;Detailed Network Statistics
 ^RR",visual_evidence_required,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.417,semantic_prototype_weak_label
2244622,2244617,476257,Fri Nov 10 21:36:19 +0000 2017,@XboxSupport I haven't been playing any other games,2244618,@476257 Would you be able to try another game on Xbox Live multiplayer just to see if this still occurs? If you  1 ^RR,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.503,semantic_prototype_weak_label
2244679,2244674,654301,Fri Nov 10 19:32:00 +0000 2017,@654302 I had to return her today. I just couldn’t do anything. The @XboxSupport was NO help and I’m almost positive that the wifi chip/card/reader inside the console is faulty. Kept signing me in &amp; out of live. It was unplayable 😞 I couldn’t get another limited 1/2,2244672,"@654301 Hey, could you direct message us and explain in detail what issue you are experiencing?
 ^RM",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.504,semantic_prototype_weak_label
2244679,2244673,654301,Fri Nov 10 23:32:18 +0000 2017,@XboxSupport I just DM’d you guys,2244675,"@654301 need support from us, we will be happy to engage with you and work to resolve any issues you experience. Have a good day.  4 ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.411,semantic_prototype_weak_label
2244679,2244673,654301,Fri Nov 10 23:32:18 +0000 2017,@XboxSupport I just DM’d you guys,2244676,@654301 able to assist in getting your device scheduled for a repair. Thank you for sharing your experience with us and in the future if you  3 ^RM,repair_or_warranty_process,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.411,semantic_prototype_weak_label
2244679,2244673,654301,Fri Nov 10 23:32:18 +0000 2017,@XboxSupport I just DM’d you guys,2244677,"@654301 would be happy to work with you with the troubleshooting steps that we know of. Also, if anything fails to be resolved, we would be  2 ^RM",public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.411,semantic_prototype_weak_label
2244679,2244673,654301,Fri Nov 10 23:32:18 +0000 2017,@XboxSupport I just DM’d you guys,2244678,"@654301 Hey, we are extremely sorry for your experience with the new console. If you are to purchase a new console and experience an issue, we  1 ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.411,semantic_prototype_weak_label
2245752,2245752,540653,Thu Oct 19 12:19:07 +0000 2017,@XboxSupport Any word on a fix for the #StrangerThings blu-ray playback?,2245751,"@540653 Hi, it is a known issue that is being looked into. We appreciate your patience and stay tuned for updates. ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.451,semantic_prototype_weak_label
2245764,2245762,214874,Thu Oct 19 07:42:39 +0000 2017,"this is kind of an eyesore, any reason why it hasn't updated @XboxSupport",2245761,@214874 Hi there. Not quite sure what you mean. Can you DM us your Gamertag and clarify what you're having trouble with? ^BZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.517,semantic_prototype_weak_label
2249592,2249592,655477,Fri Nov 10 18:41:35 +0000 2017,"@XboxSupport Just got an Xbox One X, but when I watch UHD Blurays in HDR, blacks appear grey. Connected through a Denon X7200WA for Dolby Atmos, to my LG E6 OLED TV. Latest firmware for everything. Hope you can advise me!",2249590,@655477 You're watching a Blu-Ray movie or do you also see this issue when you're playing a game? 2/2 ^TJ,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.305,semantic_prototype_weak_label
2249592,2249592,655477,Fri Nov 10 18:41:35 +0000 2017,"@XboxSupport Just got an Xbox One X, but when I watch UHD Blurays in HDR, blacks appear grey. Connected through a Denon X7200WA for Dolby Atmos, to my LG E6 OLED TV. Latest firmware for everything. Hope you can advise me!",2249593,"@655477 Hi there! We'd be happy to help with this. To narrow this down, do you only notice this screen issue when 1/2 ^TJ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.305,semantic_prototype_weak_label
2249597,2249595,655478,Fri Nov 10 18:58:02 +0000 2017,@655479 @115890 @88521 @XboxSupport @115786 I was discussing this for an hour yesterday and asked for the transcript of the chat to be sent to me for use if needed as well.,2249594,"@655478 Hey, could you direct message us and explain in detail what issue you are experiencing?
 ^RM",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.459,semantic_prototype_weak_label
2249649,2249649,655493,Fri Nov 10 17:09:29 +0000 2017,"Just had a typically excellent @XboxSupport call. unable to fix my issue, the rep said im not going to get in a debate with you and hung up",2249648,@655493 Thanks for reaching out! So we can troubleshoot could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.581,semantic_prototype_weak_label
2249661,2249660,655496,Fri Nov 10 16:21:52 +0000 2017,@XboxSupport Fixed it I had to pull out the cables,2249659,"@655496 Okay, we are happy to hear you were able to get the issue resolved. Enjoy your day. ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.485,semantic_prototype_weak_label
2258358,2258358,411883,Fri Nov 10 23:41:36 +0000 2017,"@657672 why is the game not working on xbox, downloaded the founder pack and it says game is not available",2258357,@411883 Hello! Looks as if this is something the game developers are currently looking into: https://t.co/0QZSSJFNtH ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.485,semantic_prototype_weak_label
2258367,2258367,657675,Sat Nov 11 00:21:52 +0000 2017,@XboxSupport just bought an Xbox x... Are there separate downloads I have to get to get the enhanced versions of games?,2258364,@657675 Hello! Once you start the games u[p on your Xbox One X you should be prompted for the updates if they are Xbox One X Enhanced.   ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.492,semantic_prototype_weak_label
2258443,2258443,657690,Fri Nov 10 22:46:09 +0000 2017,@XboxSupport uhh I was playing and my Xbox one power brick made a pop noise and it won't work...please don't tell me I have to buy another..,2258442,@657690 Hello! Recommend trying the steps here: https://t.co/lGymrQ6s3v to get your console to power on.   ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.412,semantic_prototype_weak_label
2264000,2264000,441028,Sat Nov 11 02:47:18 +0000 2017,"@XboxSupport Why is my XBox suddenly running so slow? SlingTV, Games, main menu..",2263998,"@441028 Greetings! Let's have you try resetting your router/modem and power cycling: https://t.co/QENEhDawC3 to see if that helps. 
 ^RR",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.408,semantic_prototype_weak_label
2264000,2263999,441028,Sat Nov 11 05:47:41 +0000 2017,"@XboxSupport Yep, I did all of that.. same result.",2264001,@441028 You can refer to this guide for support with your console's slow performance https://t.co/V7zkU82Skh. ^RM,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.457,semantic_prototype_weak_label
2264089,2264089,519757,Sat Nov 11 03:37:49 +0000 2017,@XboxSupport Ive been trying to change the email on my account for like 3 years. can someone PLEASE from tech support just change my email. I don't have access to the one on file,2264088,@519757 out to the chat team here: https://t.co/lUV7XYl61S to look into some possible options with you.  2 ^BL,specialist_handoff,escalate,rule_assisted_needs_sample_review,account_access_profile,0.588,semantic_prototype_weak_label
2264089,2264089,519757,Sat Nov 11 03:37:49 +0000 2017,@XboxSupport Ive been trying to change the email on my account for like 3 years. can someone PLEASE from tech support just change my email. I don't have access to the one on file,2264090,@519757 Hi there! We are not able to change that here on Twitter support. You can reach  1 ^BL,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.588,semantic_prototype_weak_label
2269245,2269245,660341,Thu Oct 19 17:05:28 +0000 2017,@XboxSupport  changed my password and everything but this keeps happening ? #XboxHelp https://t.co/D966DiyeMv,2269244,@660341 Hi there! Let's check out our guide here for this install issue that you're seeing https://t.co/00Je7xRjEf  ^TJ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.655,semantic_prototype_weak_label
2269264,2269264,660345,Thu Oct 19 16:47:35 +0000 2017,"@XboxSupport Hi, I'm facing this problem with my Xbox One, message code: 0x80040506
The screen suddenly became black!
Help me please!",2269263,"@660345 Hi there! We'd be happy to help with this. Could you follow us back &amp; DM your GamerTag when you get a chance? 
 ^TJ",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.502,semantic_prototype_weak_label
2275025,2275025,276050,Sat Nov 11 04:12:27 +0000 2017,"@XboxSupport my Elite controller no longer works with my chat adapter. Works fine in another controller. I can hear party chat, but my mic doesn't register anything, can't see the chat bubble lighting up. Plugged directly into the controller the headset works.",2275022,@276050 Hello! Let's try going through the steps here: https://t.co/AgN1IOojds to see if that helps with your headset adaptor.  ^RR,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.349,semantic_prototype_weak_label
2275025,2275024,276050,Tue Nov 21 03:10:49 +0000 2017,"@XboxSupport Yes, tried that. Works on a second controller. It's just the Elite that doesn't work. Works every time on a normal controller. Firmware is up to date.",2275026,"@276050 Thanks for this info. To check, does this happen when you test other headsets with the controller &amp; adapter as well? ^EZ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.266,semantic_prototype_weak_label
2276409,2276409,662079,Sat Nov 11 11:43:35 +0000 2017,"@XboxSupport 2 different Xbox’s, 2 different games and continuous crashing.. what is going on???",2276408,"@662079 We'd be happy to help, but could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.533,semantic_prototype_weak_label
2276666,2276666,662134,Sat Nov 11 12:21:59 +0000 2017,@XboxSupport Please can someone help me with my Xbox live connection for xbox360. Ive been through every suggestion available and nothing works.,2276664,"@662134 Hello, try using this guide to connect to Xbox Live https://t.co/2yQVhrhgLp. ^RM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.507,semantic_prototype_weak_label
2276666,2276665,662134,Sat Nov 11 18:00:10 +0000 2017,"@XboxSupport Thank you,but ive literally done all of this.I have been through each step &amp; performed it meticulously.I have also checked my router settings etc. Ive an xbox one on the same network and it works fine.This seems to be specifically my xbox360. I cant even create a new live account",2276667,"@662134 Okay, did you try unplugging your internet source for five minutes and turning off your console and unplugging it for five minutes as well? ^RM",public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.524,semantic_prototype_weak_label
2276666,2276668,662134,Sat Nov 11 20:43:50 +0000 2017,@XboxSupport Ive double checked everything and it all seems to be working from my side.,2276670,"@662134 Okay, would you be able to direct message us your Gamertag? ^RM",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.530,semantic_prototype_weak_label
2277068,2277068,662214,Sat Nov 11 14:50:39 +0000 2017,"@XboxSupport XY
 Hi i need some help because the support chat is not available at the moment.",2277067,"@662214 We would be happy to help! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag and a summary of your issue?
 ^JS",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.579,semantic_prototype_weak_label
2277447,2277447,662292,Sat Nov 11 15:56:32 +0000 2017,@XboxSupport I bought the Shadow over Hercopolis bundle for smite yesterday and I still have not received my items plz help,2277446,"@662292 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,billing_codes_refunds,0.366,semantic_prototype_weak_label
2277456,2277456,662294,Sat Nov 11 13:22:08 +0000 2017,"@XboxSupport Hi, i'm a Xbox Live Gold member until February 2018 but when i want download a GWG game or use a Gold deals of the week, it was say i have to buy a Gold membership. What i have to do ? Please",2277454,"@662294 Hi, can you direct message us your Gamertag? ^RM",private_account_investigation,escalate,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.596,semantic_prototype_weak_label
2277460,2277460,662296,Sat Nov 11 15:33:16 +0000 2017,@XboxSupport I️m experiencing an issue where I️ can get sound when gaming but not when watching shows. Keep getting booted out of Netflix as well.,2277459,"@662296 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.350,semantic_prototype_weak_label
2279978,2279975,409702,Sat Nov 11 17:48:21 +0000 2017,"@XboxSupport It's not listed in there or under ready to install, but when I find it on the marketplace it tells me the content is installed",2279972,@409702 will be able to customize their wardrobe by accessing the Avatar menu (accessible via the World Map) and selecting the Fitting Room.  2 ^RM,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.522,semantic_prototype_weak_label
2279978,2279978,409702,Sat Nov 11 11:17:56 +0000 2017,"@25812 @XboxSupport @530755 Hey, I got a Shadow costume DLC code from Amazon for Sonic Forces, redeemed it and it's not showing up in-game. Help?",2279977,"@409702 Hi there, if you go to My Games &amp; Apps&gt;Sonic Forces&gt;Manage Content, is the DLC installed at this time? ^ZM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,billing_codes_refunds,0.359,semantic_prototype_weak_label
2279978,2279975,409702,Sat Nov 11 17:48:21 +0000 2017,"@XboxSupport It's not listed in there or under ready to install, but when I find it on the marketplace it tells me the content is installed",2279976,"@409702 In order to equip the costume in Sonic Forces, you must complete the Avatar’s first stage (the Chemical Plant Spaceport), after which you  1 ^RM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.522,semantic_prototype_weak_label
2281313,2281313,663145,Sat Nov 11 18:30:51 +0000 2017,@XboxSupport #Xboxfr    #XboxOne l'adaptateur n'est trouvable nul part ! Je regarde sur Microsoft store et tjr en rupture... On fait comment svp ?!,2281312,"@663145 Hi there! We're English-speaking Support, but you can get support in your local language here: https://t.co/lUV7XYl61S ^BZ",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,how_to_product_information,0.330,semantic_prototype_weak_label
2281325,2281325,663147,Sat Nov 11 18:41:28 +0000 2017,"@XboxSupport Hello team i live In Puerto Rico and we have problem with electricity. The PR gamers is loosing the free games with gold from september.Any help will be good..
thanks for the support",2281324,@663147 chat support team here: https://t.co/lUV7XYl61S to explore your options on this further.  2 ^ZM,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.390,semantic_prototype_weak_label
2281325,2281325,663147,Sat Nov 11 18:41:28 +0000 2017,"@XboxSupport Hello team i live In Puerto Rico and we have problem with electricity. The PR gamers is loosing the free games with gold from september.Any help will be good..
thanks for the support",2281326,"@663147 Hi there, we're very sorry to hear about that. We recommend contacting our  1 ^ZM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.390,semantic_prototype_weak_label
2281978,2281978,663295,Sat Nov 11 17:12:40 +0000 2017,"@XboxSupport so I got disconnected online.. again. Twice online, and once hung up on over the phone. This is ridiculously bad customer servicw.",2281977,@663295 Hello! Would you mind following us and sending a DM with your gamertag and what is going on exactly?  ^RR,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.544,semantic_prototype_weak_label
2282383,2282382,663389,Tue Nov 07 18:36:08 +0000 2017,@115786 Btw guys I think there's a slight problem...my XBOX IS over heating i think....feels like a mini fireplace,2282380,"@663389 Hey, sorry for the delay, but we are the support handle! Can you DM us with your gamertag &amp; details about this so we can start to help? ^CW",private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.456,semantic_prototype_weak_label
2285749,2285749,664201,Sat Nov 11 06:11:23 +0000 2017,@XboxSupport fix halo reach servers plz,2285748,"@664201 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.444,semantic_prototype_weak_label
2285970,2285969,664270,Sat Nov 11 07:48:51 +0000 2017,@XboxSupport Xbox won’t connect to Xbox live either.,2285968,@664270 Hi there! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag so we can collect some more info? ^JS,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.557,semantic_prototype_weak_label
2285974,2285974,664272,Sat Nov 11 07:14:30 +0000 2017,@XboxSupport are halo 3 servers down? Just got the one x and wanting to play enhanced...,2285973,@664272 Hi there! Could you DM https://t.co/nPX1yNXCi5 us your Gamertag so we can collect some more info to help with this issue? ^JS,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.489,semantic_prototype_weak_label
2287656,2287656,664656,Sun Nov 12 02:33:29 +0000 2017,@XboxSupport I keep getting Packet Loss in the mid 20%. Any fixes or tips?,2287654,@664656 Hi there! You should be able to troubleshoot that issue with the steps on this guide https://t.co/pULGJT4zeS ^JL,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.392,semantic_prototype_weak_label
2287656,2287655,664656,Sun Nov 12 04:05:35 +0000 2017,"@XboxSupport Sadly nothing on that page helped, as it deals with ""Test Multiplayer Connection"" issues and such, not my issue.  :/",2287657,@664656 If that does not help recommend reaching out to your internet service provider.  ^RR,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.537,semantic_prototype_weak_label
2287659,2287659,664657,Sun Nov 12 02:30:25 +0000 2017,"@XboxSupport So now that I have an xbox with HDR, how can I upgrade previously purchased movies to the 4k/HDR version?  Looks like once you own it, you lose the ""buy"" button. I own most of the movies I want to see in HDR already :(",2287658,@664657 for the movie and purchase it again. For assistance with Refunds let's have you check in with our chat teams here https://t.co/ZKmTv2mKPF  2 ^JL,specialist_handoff,escalate,rule_assisted_needs_sample_review,how_to_product_information,0.303,semantic_prototype_weak_label
2287659,2287659,664657,Sun Nov 12 02:30:25 +0000 2017,"@XboxSupport So now that I have an xbox with HDR, how can I upgrade previously purchased movies to the 4k/HDR version?  Looks like once you own it, you lose the ""buy"" button. I own most of the movies I want to see in HDR already :(",2287660,"@664657 Hi there! There would be no way to upgrade it from the console. But, you might be able to reverse the charge  1 ^JL",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.303,semantic_prototype_weak_label
2288350,2288350,664821,Sun Nov 12 03:03:23 +0000 2017,@XboxSupport y’all wanna tell me why your one year old controller stopped the L3 button from working??,2288349,@664821 Hi there! What happens exactly when you try to use the button?  ^BL,public_troubleshooting,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.351,semantic_prototype_weak_label
2288353,2288353,664822,Sun Nov 12 03:11:41 +0000 2017,@115765 @ATVIAssist @115786 @XboxSupport Why can’t I play a match on WWll? It’s just says looking for matches but i never join one.,2288351,"@664822 Heya! Would you mind sending a picture of your network stats: Settings&gt;Network&gt;Network Settings&gt;Detailed Network Statistics
 ^RR",visual_evidence_required,escalate,rule_assisted_needs_sample_review,account_access_profile,0.344,semantic_prototype_weak_label
2291979,2291978,665638,Sun Nov 26 05:27:47 +0000 2017,@665639 @AskPlayStation This is why you should've gotten an Xbox!!!!! @XboxSupport is way better (and quicker at responding) than @AskPlayStation!,2291977,"@665638 Thanks for the kind words! If you have any Xbox support questions you need help with, we'll be here :)  ^QZ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.507,semantic_prototype_weak_label
2291988,2291988,665640,Sun Nov 26 05:13:03 +0000 2017,"@XboxSupport I just installed new wifi because my previous wifi was not suitable. This new wifi id absolutely amazing and will connect to any device in the house, besides my xbox one. I have trief the solutions and nothing works. What do I do",2291987,"@665640 Hi there! To make sure, let's check out our guide here for this connection issue https://t.co/xHNRXjp8rI
 ^TJ",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,connectivity_xbox_live,0.315,semantic_prototype_weak_label
2292249,2292249,398337,Sat Nov 11 20:42:27 +0000 2017,@XboxSupport Why am I getting packet loss on Xbox but not on pc.,2292247,@398337 We can help take a closer look into that! Can you DM us your gamertag and a picture of what you see under Settings&gt;Network&gt;Detailed Network Statistics ? ^QZ,visual_evidence_required,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.441,semantic_prototype_weak_label
2292658,2292658,279374,Sat Nov 11 20:21:41 +0000 2017,"@XboxSupport I don't think my Xbox One is supposed to turn on by itself, it just randomly did (I do have it set to instant-on but I didn't touch the console or controller",2292656,"@279374 Hi there! Just to check, are you plugged into a power strip, surge protector, or directly into a wall socket? 
 ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.350,semantic_prototype_weak_label
2292658,2292657,279374,Sat Nov 11 22:16:47 +0000 2017,@XboxSupport It's plugged into a six plug wall outlet thing https://t.co/IHTxX9js5L,2292659,@279374 solves the issue? It's recommended to use a wall outlet and not a power strip for your console.  2 ^ZM,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,connectivity_xbox_live,0.352,semantic_prototype_weak_label
2292658,2292657,279374,Sat Nov 11 22:16:47 +0000 2017,@XboxSupport It's plugged into a six plug wall outlet thing https://t.co/IHTxX9js5L,2292660,@279374 Gotcha. Are you able to plug your Xbox One console directly into a wall outlet to see if that  1 ^ZM,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,connectivity_xbox_live,0.352,semantic_prototype_weak_label
2292897,2292894,665858,Sat Nov 11 20:44:31 +0000 2017,@665859 @ATVIAssist @115786 @XboxSupport @116698 @129141 @138583 @115766 Tried everything can't even find one,2292893,@665858 Hi there! Do you mind DM'ing us your Gamertag so we can gather a bit of info?  ^JL,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.451,semantic_prototype_weak_label
2292899,2292899,665860,Sat Nov 11 21:25:17 +0000 2017,"@XboxSupport I keep getting ""You'll need the internet for this"" 0x8000704CF error when trying to sign in for 2nd day in a row. Power-cycled both router and Xbox One console to no avail. Testing network connection on the console says all good. Any advice?",2292898,"@665860 Sorry to hear that! Can you DM us your gamertag and a picture of Can you send us a pic of Settings&gt;Network&gt;Detailed Network Statistics, please? https://t.co/nPX1yNG0Tv ^QZ",visual_evidence_required,escalate,rule_assisted_needs_sample_review,account_access_profile,0.579,semantic_prototype_weak_label
2293355,2293355,665978,Sat Nov 11 22:32:30 +0000 2017,@XboxSupport Does the Xbox One X not support wireless display/miracast? The application crashes every time I try (I used it a lot on the Xbox One). Any workarounds?,2293354,"@665978 We'd be happy to help, but we could use more info. Could you follow &amp; DM @Xboxsupport with your Gamertag &amp; some details? ^EZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.388,semantic_prototype_weak_label
2295095,2295095,666431,Sun Nov 12 00:05:41 +0000 2017,"@XboxSupport i played with my Xbox one X scoprio for an hour on @68350 , and suddently the console shut down. No reboot, even unpluggin then repluggin the poser cord, &amp; even after one night without using it. The controller light blinks but the console does nothing. Help !",2295094,"@666431 Hi there! Just to check, are you plugged into a power strip, surge protector, or directly into a wall socket?  ^JS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,console_accessory_display,0.393,semantic_prototype_weak_label
2295287,2295287,666482,Sun Nov 12 00:02:46 +0000 2017,@XboxSupport Is there anything I can do about the coil whine on the xbox one console?,2295286,"@666482 When your console is in energy-saving mode: https://t.co/Cic0PpXZHa , or when it’s disconnected from the power supply unit, the fan doesn’t operate.  2 ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.406,semantic_prototype_weak_label
2295287,2295287,666482,Sun Nov 12 00:02:46 +0000 2017,@XboxSupport Is there anything I can do about the coil whine on the xbox one console?,2295288,"@666482 Hi there, typically, the fan on your Xbox One console will make a ""whirring"" noise which may be the noise you're hearing.  1 ^ZM",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.406,semantic_prototype_weak_label
2295952,2295952,568826,Sun Nov 12 19:55:28 +0000 2017,@XboxSupport Do you still handle 360 back-compat questions?,2295951,@568826 are having along with your Gamertag? Please include verbatims of any error you are seeing.  2 ^XS,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.561,semantic_prototype_weak_label
2295952,2295952,568826,Sun Nov 12 19:55:28 +0000 2017,@XboxSupport Do you still handle 360 back-compat questions?,2295953,"@568826 Hey there, can you please DM us with a full description of the issue you  1 ^XS",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.561,semantic_prototype_weak_label
2295978,2295978,666628,Sun Nov 12 19:34:03 +0000 2017,"@XboxSupport Hi there, I'm having two major problems.

1. The Xbox One is on but not showing on the TV. Everything is plugged in properly.

2. Discs have to be inserted 50x times before being read. Has been happening since day one. What are my options?",2295976,"@666628 Hello, thanks for reaching out to us. Can you DM us your gamertag and steps you've tried? ^CO",private_account_investigation,escalate,rule_assisted_needs_sample_review,console_accessory_display,0.425,semantic_prototype_weak_label
2298397,2298387,330682,Thu Oct 19 21:07:53 +0000 2017,@169190 @115786 @XboxSupport i just want the new in game dash menu and animated wallpapers again :'(,2298386,"@330682 Hi, could you direct message us what issue you are experiencing? ^RM",private_account_investigation,escalate,rule_assisted_needs_sample_review,how_to_product_information,0.370,semantic_prototype_weak_label
2299935,2299935,667537,Sun Nov 12 05:50:48 +0000 2017,Rise of the @64492 crashing has caused my @115786 One X to power off 3 times now. Anybody want to investigate? @89852 @XboxSupport @89853,2299934,"@667537 Sorry to hear that! To clarify, do you only see crashing in that game? Can you DM us your gamertag and more details? https://t.co/nPX1yNXCi5 ^QZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,safety_enforcement_security,0.382,semantic_prototype_weak_label
